,STAG,Ländergruppierungen,Value
5207,2012-12-31,EU-25 (bis 31.12.2006),2501655
5208,2013-12-31,EU-25 (bis 31.12.2006),2711735
5209,2014-12-31,EU-25 (bis 31.12.2006),2870441
5210,2015-12-31,EU-25 (bis 31.12.2006),3035640
5211,2016-12-31,EU-25 (bis 31.12.2006),3150185
5212,2017-12-31,EU-25 (bis 31.12.2006),3400195
5213,2018-12-31,EU-25 (bis 31.12.2006),3360800
5214,2019-12-31,EU-25 (bis 31.12.2006),3359210
5215,2020-12-31,EU-25 (bis 31.12.2006),3372555
5216,2021-12-31,EU-25 (bis 31.12.2006),3380400
5217,2022-12-31,EU-25 (bis 31.12.2006),3399465
5218,2023-12-31,EU-25 (bis 31.12.2006),3417060
5219,2024-12-31,EU-25 (bis 31.12.2006),3363930
5220,1967-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5221,1968-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5222,1969-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5223,1970-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5224,1971-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5225,1972-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5226,1973-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5227,1974-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5228,1975-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5229,1976-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5230,1977-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5231,1978-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5232,1979-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5233,1980-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5234,1981-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5235,1982-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5236,1983-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5237,1984-09-30,Drittstaaten zu EU-25 (bis 31.12.2006),0
5238,1985-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),0
5239,1986-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),0
5240,1987-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),0
5241,1988-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),0
5242,1989-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),0
5243,1990-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),0
5244,1991-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),3804118
5245,1992-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4359051
5246,1993-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4717728
5247,1994-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4798185
5248,1995-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4938855
5249,1996-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),5045829
5250,1997-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),5089269
5251,1998-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),5037485
5252,1999-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),5044238
5253,2000-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4966978
5254,2001-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4974780
5255,2002-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4988941
5256,2003-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4987775
5257,2004-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4609105
5258,2005-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4611162
5259,2006-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4567639
5260,2007-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4539047
5261,2008-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4514469
5262,2009-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4493702
5263,2010-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4511696
5264,2011-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4584817
5265,2012-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4712053
5266,2013-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),4921893
5267,2014-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),5282527
5268,2015-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),6072253
5269,2016-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),6888895
5270,2017-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),7223745
5271,2018-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),7554655
5272,2019-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),7869090
5273,2020-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),8059900
5274,2021-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),8437385
5275,2022-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),9984445
5276,2023-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),10478800
5277,2024-12-31,Drittstaaten zu EU-25 (bis 31.12.2006),10697710
5278,1967-09-30,EU-15 (bis 30.04.2004),1123552
5279,1968-09-30,EU-15 (bis 30.04.2004),1181297
5280,1969-09-30,EU-15 (bis 30.04.2004),1357966
5281,1970-09-30,EU-15 (bis 30.04.2004),1584502
5282,1971-09-30,EU-15 (bis 30.04.2004),1739785
5283,1972-09-30,EU-15 (bis 30.04.2004),1704162
5284,1973-09-30,EU-15 (bis 30.04.2004),1867260
5285,1974-09-30,EU-15 (bis 30.04.2004),1876678
5286,1975-09-30,EU-15 (bis 30.04.2004),1807615
5287,1976-09-30,EU-15 (bis 30.04.2004),1699571
5288,1977-09-30,EU-15 (bis 30.04.2004),1661465
5289,1978-09-30,EU-15 (bis 30.04.2004),1620790
5290,1979-09-30,EU-15 (bis 30.04.2004),1648859
5291,1980-09-30,EU-15 (bis 30.04.2004),1695596
5292,1981-09-30,EU-15 (bis 30.04.2004),1717029
5293,1982-09-30,EU-15 (bis 30.04.2004),1691175
5294,1983-09-30,EU-15 (bis 30.04.2004),1624275
5295,1984-09-30,EU-15 (bis 30.04.2004),1576595
5296,1985-12-31,EU-15 (bis 30.04.2004),1549611
5297,1986-12-31,EU-15 (bis 30.04.2004),1560314
5298,1987-12-31,EU-15 (bis 30.04.2004),1575949
5299,1988-12-31,EU-15 (bis 30.04.2004),1449706
5300,1989-12-31,EU-15 (bis 30.04.2004),1516842
5301,1990-12-31,EU-15 (bis 30.04.2004),1644724
5302,1991-12-31,EU-15 (bis 30.04.2004),1698696
5303,1992-12-31,EU-15 (bis 30.04.2004),1719177
5304,1993-12-31,EU-15 (bis 30.04.2004),1750211
5305,1994-12-31,EU-15 (bis 30.04.2004),1779854
5306,1995-12-31,EU-15 (bis 30.04.2004),1811748
5307,1996-12-31,EU-15 (bis 30.04.2004),1839851
5308,1997-12-31,EU-15 (bis 30.04.2004),1850032
5309,1998-12-31,EU-15 (bis 30.04.2004),1854321
5310,1999-12-31,EU-15 (bis 30.04.2004),1858672
5311,2000-12-31,EU-15 (bis 30.04.2004),1872655
5312,2001-12-31,EU-15 (bis 30.04.2004),1870022
5313,2002-12-31,EU-15 (bis 30.04.2004),1862066
5314,2003-12-31,EU-15 (bis 30.04.2004),1849986
5315,2004-12-31,EU-15 (bis 30.04.2004),1659564
5316,2005-12-31,EU-15 (bis 30.04.2004),1653928
5317,2006-12-31,EU-15 (bis 30.04.2004),1649673
5318,2007-12-31,EU-15 (bis 30.04.2004),1643340
5319,2008-12-31,EU-15 (bis 30.04.2004),1638110
5320,2009-12-31,EU-15 (bis 30.04.2004),1618083
5321,2010-12-31,EU-15 (bis 30.04.2004),1623387
5322,2011-12-31,EU-15 (bis 30.04.2004),1648668
5323,2012-12-31,EU-15 (bis 30.04.2004),1697167
5324,2013-12-31,EU-15 (bis 30.04.2004),1780822
5325,2014-12-31,EU-15 (bis 30.04.2004),1839159
5326,2015-12-31,EU-15 (bis 30.04.2004),1898969
5327,2016-12-31,EU-15 (bis 30.04.2004),1945705
5328,2017-12-31,EU-15 (bis 30.04.2004),2074745
5329,2018-12-31,EU-15 (bis 30.04.2004),2032580
5330,2019-12-31,EU-15 (bis 30.04.2004),2024375
5331,2020-12-31,EU-15 (bis 30.04.2004),2031510
5332,2021-12-31,EU-15 (bis 30.04.2004),2030325
5333,2022-12-31,EU-15 (bis 30.04.2004),2034370
5334,2023-12-31,EU-15 (bis 30.04.2004),2037655
5335,2024-12-31,EU-15 (bis 30.04.2004),2018360
5336,1967-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),683101
5337,1968-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),742932
5338,1969-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),1023095
5339,1970-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),1391995
5340,1971-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),1698926
5341,1972-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),1822406
5342,1973-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),2098940
5343,1974-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),2250688
5344,1975-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),2281979
5345,1976-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),2248766
5346,1977-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),2286813
5347,1978-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),2360271
5348,1979-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),2494977
5349,1980-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),2757712
5350,1981-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),2912700
5351,1982-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),2975742
5352,1983-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),2910588
5353,1984-09-30,Drittstaaten zu EU-15 (bis 30.04.2004),2787053
5354,1985-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),2829331
5355,1986-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),2952365
5356,1987-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),3054269
5357,1988-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),3039399
5358,1989-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),3329040
5359,1990-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),3697763
5360,1991-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),4183571
5361,1992-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),4776615
5362,1993-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5127906
5363,1994-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5210656
5364,1995-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5362118
5365,1996-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5474195
5366,1997-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5515801
5367,1998-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5465272
5368,1999-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5484919
5369,2000-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5424162
5370,2001-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5448606
5371,2002-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5473526
5372,2003-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5484779
5373,2004-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5057551
5374,2005-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5101882
5375,2006-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5101331
5376,2007-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5101539
5377,2008-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5089508
5378,2009-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5076693
5379,2010-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5130234
5380,2011-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5282228
5381,2012-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5516541
5382,2013-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),5852806
5383,2014-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),6313809
5384,2015-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),7208924
5385,2016-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),8093375
5386,2017-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),8549195
5387,2018-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),8882875
5388,2019-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),9203920
5389,2020-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),9400950
5390,2021-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),9787465
5391,2022-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),11349540
5392,2023-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),11858210
5393,2024-12-31,Drittstaaten zu EU-15 (bis 30.04.2004),12043280
5394,1967-09-30,EG-12 (bis 31.12.1994),998415
5395,1968-09-30,EG-12 (bis 31.12.1994),1054773
5396,1969-09-30,EG-12 (bis 31.12.1994),1225036
5397,1970-09-30,EG-12 (bis 31.12.1994),1427753
5398,1971-09-30,EG-12 (bis 31.12.1994),1560795
5399,1972-09-30,EG-12 (bis 31.12.1994),1539174
5400,1973-09-30,EG-12 (bis 31.12.1994),1676819
5401,1974-09-30,EG-12 (bis 31.12.1994),1682001
5402,1975-09-30,EG-12 (bis 31.12.1994),1616243
5403,1976-09-30,EG-12 (bis 31.12.1994),1513578
5404,1977-09-30,EG-12 (bis 31.12.1994),1475572
5405,1978-09-30,EG-12 (bis 31.12.1994),1444123
5406,1979-09-30,EG-12 (bis 31.12.1994),1461752
5407,1980-09-30,EG-12 (bis 31.12.1994),1503364
5408,1981-09-30,EG-12 (bis 31.12.1994),1520474
5409,1982-09-30,EG-12 (bis 31.12.1994),1495750
5410,1983-09-30,EG-12 (bis 31.12.1994),1432564
5411,1984-09-30,EG-12 (bis 31.12.1994),1384351
5412,1985-12-31,EG-12 (bis 31.12.1994),1356593
5413,1986-12-31,EG-12 (bis 31.12.1994),1364729
5414,1987-12-31,EG-12 (bis 31.12.1994),1377521
5415,1988-12-31,EG-12 (bis 31.12.1994),1275858
5416,1989-12-31,EG-12 (bis 31.12.1994),1325400
5417,1990-12-31,EG-12 (bis 31.12.1994),1438981
5418,1991-12-31,EG-12 (bis 31.12.1994),1487271
5419,1992-12-31,EG-12 (bis 31.12.1994),1507339
5420,1993-12-31,EG-12 (bis 31.12.1994),1535576
5421,1994-12-31,EG-12 (bis 31.12.1994),1564555
5422,1995-12-31,EG-12 (bis 31.12.1994),1595704
5423,1996-12-31,EG-12 (bis 31.12.1994),1622514
5424,1997-12-31,EG-12 (bis 31.12.1994),1632321
5425,1998-12-31,EG-12 (bis 31.12.1994),1636089
5426,1999-12-31,EG-12 (bis 31.12.1994),1638955
5427,2000-12-31,EG-12 (bis 31.12.1994),1650135
5428,2001-12-31,EG-12 (bis 31.12.1994),1645812
5429,2002-12-31,EG-12 (bis 31.12.1994),1637486
5430,2003-12-31,EG-12 (bis 31.12.1994),1625368
5431,2004-12-31,EG-12 (bis 31.12.1994),1456235
5432,2005-12-31,EG-12 (bis 31.12.1994),1449192
5433,2006-12-31,EG-12 (bis 31.12.1994),1443926
5434,2007-12-31,EG-12 (bis 31.12.1994),1436945
5435,2008-12-31,EG-12 (bis 31.12.1994),1431959
5436,2009-12-31,EG-12 (bis 31.12.1994),1413535
5437,2010-12-31,EG-12 (bis 31.12.1994),1418067
5438,2011-12-31,EG-12 (bis 31.12.1994),1442213
5439,2012-12-31,EG-12 (bis 31.12.1994),1489869
5440,2013-12-31,EG-12 (bis 31.12.1994),1569911
5441,2014-12-31,EG-12 (bis 31.12.1994),1626822
5442,2015-12-31,EG-12 (bis 31.12.1994),1683328
5443,2016-12-31,EG-12 (bis 31.12.1994),1727145
5444,2017-12-31,EG-12 (bis 31.12.1994),1841990
5445,2018-12-31,EG-12 (bis 31.12.1994),1807595
5446,2019-12-31,EG-12 (bis 31.12.1994),1800140
5447,2020-12-31,EG-12 (bis 31.12.1994),1807155
5448,2021-12-31,EG-12 (bis 31.12.1994),1805845
5449,2022-12-31,EG-12 (bis 31.12.1994),1809580
5450,2023-12-31,EG-12 (bis 31.12.1994),1812310
5451,2024-12-31,EG-12 (bis 31.12.1994),1794715
5452,1967-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),808238
5453,1968-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),869456
5454,1969-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),1156025
5455,1970-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),1548744
5456,1971-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),1877916
5457,1972-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),1987394
5458,1973-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),2289381
5459,1974-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),2445365
5460,1975-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),2473351
5461,1976-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),2434759
5462,1977-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),2472706
5463,1978-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),2536938
5464,1979-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),2682084
5465,1980-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),2949944
5466,1981-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),3109255
5467,1982-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),3171167
5468,1983-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),3102299
5469,1984-09-30,Drittstaaten zu EG-12 (bis 31.12.1994),2979297
5470,1985-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),3022349
5471,1986-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),3147950
5472,1987-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),3252697
5473,1988-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),3213247
5474,1989-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),3520482
5475,1990-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),3903506
5476,1991-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),4394996
5477,1992-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),4988453
5478,1993-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5342541
5479,1994-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5425955
5480,1995-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5578162
5481,1996-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5691532
5482,1997-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5733512
5483,1998-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5683504
5484,1999-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5704636
5485,2000-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5646682
5486,2001-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5672816
5487,2002-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5698106
5488,2003-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5709397
5489,2004-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5260880
5490,2005-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5306618
5491,2006-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5307078
5492,2007-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5307934
5493,2008-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5295659
5494,2009-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5281241
5495,2010-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5335554
5496,2011-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5488683
5497,2012-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),5723839
5498,2013-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),6063717
5499,2014-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),6526146
5500,2015-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),7424565
5501,2016-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),8311935
5502,2017-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),8781955
5503,2018-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),9107860
5504,2019-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),9428155
5505,2020-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),9625305
5506,2021-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),10011940
5507,2022-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),11574330
5508,2023-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),12083555
5509,2024-12-31,Drittstaaten zu EG-12 (bis 31.12.1994),12266925
5510,1967-09-30,EG-10 (bis 31.12.1985),797386
5511,1968-09-30,EG-10 (bis 31.12.1985),852895
5512,1969-09-30,EG-10 (bis 31.12.1985),980667
5513,1970-09-30,EG-10 (bis 31.12.1985),1127837
5514,1971-09-30,EG-10 (bis 31.12.1985),1215204
5515,1972-09-30,EG-10 (bis 31.12.1985),1187255
5516,1973-09-30,EG-10 (bis 31.12.1985),1277829
5517,1974-09-30,EG-10 (bis 31.12.1985),1287792
5518,1975-09-30,EG-10 (bis 31.12.1985),1250260
5519,1976-09-30,EG-10 (bis 31.12.1985),1180431
5520,1977-09-30,EG-10 (bis 31.12.1985),1163166
5521,1978-09-30,EG-10 (bis 31.12.1985),1145262
5522,1979-09-30,EG-10 (bis 31.12.1985),1169754
5523,1980-09-30,EG-10 (bis 31.12.1985),1211142
5524,1981-09-30,EG-10 (bis 31.12.1985),1234105
5525,1982-09-30,EG-10 (bis 31.12.1985),1216219
5526,1983-09-30,EG-10 (bis 31.12.1985),1167037
5527,1984-09-30,EG-10 (bis 31.12.1985),1142517
5528,1985-12-31,EG-10 (bis 31.12.1985),1126766
5529,1986-12-31,EG-10 (bis 31.12.1985),1136038
5530,1987-12-31,EG-10 (bis 31.12.1985),1151288
5531,1988-12-31,EG-10 (bis 31.12.1985),1078388
5532,1989-12-31,EG-10 (bis 31.12.1985),1123547
5533,1990-12-31,EG-10 (bis 31.12.1985),1217972
5534,1991-12-31,EG-10 (bis 31.12.1985),1259046
5535,1992-12-31,EG-10 (bis 31.12.1985),1274574
5536,1993-12-31,EG-10 (bis 31.12.1985),1296844
5537,1994-12-31,EG-10 (bis 31.12.1985),1314664
5538,1995-12-31,EG-10 (bis 31.12.1985),1338290
5539,1996-12-31,EG-10 (bis 31.12.1985),1359215
5540,1997-12-31,EG-10 (bis 31.12.1985),1368371
5541,1998-12-31,EG-10 (bis 31.12.1985),1372390
5542,1999-12-31,EG-10 (bis 31.12.1985),1376439
5543,2000-12-31,EG-10 (bis 31.12.1985),1386938
5544,2001-12-31,EG-10 (bis 31.12.1985),1384474
5545,2002-12-31,EG-10 (bis 31.12.1985),1378586
5546,2003-12-31,EG-10 (bis 31.12.1985),1368768
5547,2004-12-31,EG-10 (bis 31.12.1985),1231229
5548,2005-12-31,EG-10 (bis 31.12.1985),1225808
5549,2006-12-31,EG-10 (bis 31.12.1985),1222079
5550,2007-12-31,EG-10 (bis 31.12.1985),1216092
5551,2008-12-31,EG-10 (bis 31.12.1985),1211982
5552,2009-12-31,EG-10 (bis 31.12.1985),1196273
5553,2010-12-31,EG-10 (bis 31.12.1985),1199458
5554,2011-12-31,EG-10 (bis 31.12.1985),1216490
5555,2012-12-31,EG-10 (bis 31.12.1985),1249078
5556,2013-12-31,EG-10 (bis 31.12.1985),1307004
5557,2014-12-31,EG-10 (bis 31.12.1985),1349094
5558,2015-12-31,EG-10 (bis 31.12.1985),1393481
5559,2016-12-31,EG-10 (bis 31.12.1985),1427505
5560,2017-12-31,EG-10 (bis 31.12.1985),1517170
5561,2018-12-31,EG-10 (bis 31.12.1985),1492685
5562,2019-12-31,EG-10 (bis 31.12.1985),1483980
5563,2020-12-31,EG-10 (bis 31.12.1985),1486955
5564,2021-12-31,EG-10 (bis 31.12.1985),1479255
5565,2022-12-31,EG-10 (bis 31.12.1985),1476680
5566,2023-12-31,EG-10 (bis 31.12.1985),1473030
5567,2024-12-31,EG-10 (bis 31.12.1985),1452720
5568,1967-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),1009267
5569,1968-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),1071334
5570,1969-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),1400394
5571,1970-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),1848660
5572,1971-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),2223507
5573,1972-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),2339313
5574,1973-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),2688371
5575,1974-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),2839574
5576,1975-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),2839334
5577,1976-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),2767906
5578,1977-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),2785112
5579,1978-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),2835799
5580,1979-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),2974082
5581,1980-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),3242166
5582,1981-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),3395624
5583,1982-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),3450698
5584,1983-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),3367826
5585,1984-09-30,Drittstaaten zu EG-10 (bis 31.12.1985),3221131
5586,1985-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),3252176
5587,1986-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),3376641
5588,1987-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),3478930
5589,1988-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),3410717
5590,1989-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),3722335
5591,1990-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),4124515
5592,1991-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),4623221
5593,1992-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5221218
5594,1993-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5581273
5595,1994-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5675846
5596,1995-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5835576
5597,1996-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5954831
5598,1997-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5997462
5599,1998-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5947203
5600,1999-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5967152
5601,2000-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5909879
5602,2001-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5934154
5603,2002-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5957006
5604,2003-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5965997
5605,2004-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5485886
5606,2005-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5530002
5607,2006-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5528925
5608,2007-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5528787
5609,2008-12-31,Drittstaaten zu EG-10 (bis 31.12.1985),5515636
