,Ländergruppierungen,GES,ALT,Value
3079,EU-25 (bis 31.12.2006),GESW,69,13500
3080,EU-25 (bis 31.12.2006),GESW,70,12920
3081,EU-25 (bis 31.12.2006),GESW,71,12410
3082,EU-25 (bis 31.12.2006),GESW,72,12500
3083,EU-25 (bis 31.12.2006),GESW,73,11915
3084,EU-25 (bis 31.12.2006),GESW,74,11440
3085,EU-25 (bis 31.12.2006),GESW,75,10855
3086,EU-25 (bis 31.12.2006),GESW,76,10310
3087,EU-25 (bis 31.12.2006),GESW,77,9885
3088,EU-25 (bis 31.12.2006),GESW,78,8870
3089,EU-25 (bis 31.12.2006),GESW,79,7055
3090,EU-25 (bis 31.12.2006),GESW,80,6750
3091,EU-25 (bis 31.12.2006),GESW,81,5910
3092,EU-25 (bis 31.12.2006),GESW,82,5285
3093,EU-25 (bis 31.12.2006),GESW,83,4650
3094,EU-25 (bis 31.12.2006),GESW,84,4525
3095,EU-25 (bis 31.12.2006),GESW,85,23350
3096,EU-27 (bis 30.06.2013),GESM,0,9400
3097,EU-27 (bis 30.06.2013),GESM,1,14060
3098,EU-27 (bis 30.06.2013),GESM,2,16430
3099,EU-27 (bis 30.06.2013),GESM,3,17975
3100,EU-27 (bis 30.06.2013),GESM,4,18595
3101,EU-27 (bis 30.06.2013),GESM,5,19205
3102,EU-27 (bis 30.06.2013),GESM,6,19510
3103,EU-27 (bis 30.06.2013),GESM,7,19720
3104,EU-27 (bis 30.06.2013),GESM,8,19700
3105,EU-27 (bis 30.06.2013),GESM,9,19130
3106,EU-27 (bis 30.06.2013),GESM,10,18165
3107,EU-27 (bis 30.06.2013),GESM,11,17455
3108,EU-27 (bis 30.06.2013),GESM,12,17335
3109,EU-27 (bis 30.06.2013),GESM,13,17010
3110,EU-27 (bis 30.06.2013),GESM,14,17845
3111,EU-27 (bis 30.06.2013),GESM,15,17945
3112,EU-27 (bis 30.06.2013),GESM,16,18000
3113,EU-27 (bis 30.06.2013),GESM,17,16735
3114,EU-27 (bis 30.06.2013),GESM,18,17660
3115,EU-27 (bis 30.06.2013),GESM,19,20730
3116,EU-27 (bis 30.06.2013),GESM,20,24530
3117,EU-27 (bis 30.06.2013),GESM,21,27025
3118,EU-27 (bis 30.06.2013),GESM,22,28890
3119,EU-27 (bis 30.06.2013),GESM,23,31765
3120,EU-27 (bis 30.06.2013),GESM,24,34900
3121,EU-27 (bis 30.06.2013),GESM,25,37525
3122,EU-27 (bis 30.06.2013),GESM,26,39310
3123,EU-27 (bis 30.06.2013),GESM,27,41325
3124,EU-27 (bis 30.06.2013),GESM,28,42480
3125,EU-27 (bis 30.06.2013),GESM,29,44190
3126,EU-27 (bis 30.06.2013),GESM,30,46730
3127,EU-27 (bis 30.06.2013),GESM,31,48895
3128,EU-27 (bis 30.06.2013),GESM,32,51070
3129,EU-27 (bis 30.06.2013),GESM,33,52030
3130,EU-27 (bis 30.06.2013),GESM,34,53880
3131,EU-27 (bis 30.06.2013),GESM,35,54945
3132,EU-27 (bis 30.06.2013),GESM,36,55160
3133,EU-27 (bis 30.06.2013),GESM,37,54135
3134,EU-27 (bis 30.06.2013),GESM,38,53525
3135,EU-27 (bis 30.06.2013),GESM,39,52365
3136,EU-27 (bis 30.06.2013),GESM,40,51435
3137,EU-27 (bis 30.06.2013),GESM,41,50265
3138,EU-27 (bis 30.06.2013),GESM,42,50230
3139,EU-27 (bis 30.06.2013),GESM,43,49775
3140,EU-27 (bis 30.06.2013),GESM,44,50470
3141,EU-27 (bis 30.06.2013),GESM,45,50000
3142,EU-27 (bis 30.06.2013),GESM,46,49320
3143,EU-27 (bis 30.06.2013),GESM,47,49285
3144,EU-27 (bis 30.06.2013),GESM,48,49735
3145,EU-27 (bis 30.06.2013),GESM,49,49910
3146,EU-27 (bis 30.06.2013),GESM,50,49285
3147,EU-27 (bis 30.06.2013),GESM,51,46005
3148,EU-27 (bis 30.06.2013),GESM,52,45310
3149,EU-27 (bis 30.06.2013),GESM,53,44180
3150,EU-27 (bis 30.06.2013),GESM,54,43280
3151,EU-27 (bis 30.06.2013),GESM,55,42525
3152,EU-27 (bis 30.06.2013),GESM,56,41170
3153,EU-27 (bis 30.06.2013),GESM,57,39105
3154,EU-27 (bis 30.06.2013),GESM,58,34360
3155,EU-27 (bis 30.06.2013),GESM,59,32110
3156,EU-27 (bis 30.06.2013),GESM,60,31160
3157,EU-27 (bis 30.06.2013),GESM,61,28700
3158,EU-27 (bis 30.06.2013),GESM,62,26990
3159,EU-27 (bis 30.06.2013),GESM,63,25590
3160,EU-27 (bis 30.06.2013),GESM,64,24755
3161,EU-27 (bis 30.06.2013),GESM,65,22755
3162,EU-27 (bis 30.06.2013),GESM,66,20245
3163,EU-27 (bis 30.06.2013),GESM,67,19020
3164,EU-27 (bis 30.06.2013),GESM,68,17455
3165,EU-27 (bis 30.06.2013),GESM,69,16150
3166,EU-27 (bis 30.06.2013),GESM,70,14525
3167,EU-27 (bis 30.06.2013),GESM,71,13450
3168,EU-27 (bis 30.06.2013),GESM,72,12610
3169,EU-27 (bis 30.06.2013),GESM,73,11965
3170,EU-27 (bis 30.06.2013),GESM,74,11615
3171,EU-27 (bis 30.06.2013),GESM,75,11320
3172,EU-27 (bis 30.06.2013),GESM,76,11235
3173,EU-27 (bis 30.06.2013),GESM,77,10715
3174,EU-27 (bis 30.06.2013),GESM,78,9775
3175,EU-27 (bis 30.06.2013),GESM,79,7460
3176,EU-27 (bis 30.06.2013),GESM,80,7040
3177,EU-27 (bis 30.06.2013),GESM,81,6380
3178,EU-27 (bis 30.06.2013),GESM,82,5985
3179,EU-27 (bis 30.06.2013),GESM,83,5525
3180,EU-27 (bis 30.06.2013),GESM,84,5305
3181,EU-27 (bis 30.06.2013),GESM,85,24900
3182,EU-27 (bis 30.06.2013),GESW,0,8905
3183,EU-27 (bis 30.06.2013),GESW,1,13430
3184,EU-27 (bis 30.06.2013),GESW,2,15395
3185,EU-27 (bis 30.06.2013),GESW,3,17090
3186,EU-27 (bis 30.06.2013),GESW,4,17805
3187,EU-27 (bis 30.06.2013),GESW,5,18390
3188,EU-27 (bis 30.06.2013),GESW,6,18530
3189,EU-27 (bis 30.06.2013),GESW,7,18950
3190,EU-27 (bis 30.06.2013),GESW,8,18830
3191,EU-27 (bis 30.06.2013),GESW,9,17800
3192,EU-27 (bis 30.06.2013),GESW,10,17380
3193,EU-27 (bis 30.06.2013),GESW,11,16680
3194,EU-27 (bis 30.06.2013),GESW,12,16145
3195,EU-27 (bis 30.06.2013),GESW,13,16045
3196,EU-27 (bis 30.06.2013),GESW,14,16900
3197,EU-27 (bis 30.06.2013),GESW,15,17065
3198,EU-27 (bis 30.06.2013),GESW,16,16760
3199,EU-27 (bis 30.06.2013),GESW,17,15755
3200,EU-27 (bis 30.06.2013),GESW,18,16310
3201,EU-27 (bis 30.06.2013),GESW,19,18855
3202,EU-27 (bis 30.06.2013),GESW,20,22275
3203,EU-27 (bis 30.06.2013),GESW,21,24835
3204,EU-27 (bis 30.06.2013),GESW,22,25655
3205,EU-27 (bis 30.06.2013),GESW,23,28050
3206,EU-27 (bis 30.06.2013),GESW,24,30965
3207,EU-27 (bis 30.06.2013),GESW,25,33505
3208,EU-27 (bis 30.06.2013),GESW,26,34420
3209,EU-27 (bis 30.06.2013),GESW,27,36130
3210,EU-27 (bis 30.06.2013),GESW,28,36685
3211,EU-27 (bis 30.06.2013),GESW,29,38215
3212,EU-27 (bis 30.06.2013),GESW,30,39970
3213,EU-27 (bis 30.06.2013),GESW,31,41170
3214,EU-27 (bis 30.06.2013),GESW,32,42150
3215,EU-27 (bis 30.06.2013),GESW,33,42800
3216,EU-27 (bis 30.06.2013),GESW,34,43840
3217,EU-27 (bis 30.06.2013),GESW,35,44565
3218,EU-27 (bis 30.06.2013),GESW,36,43615
3219,EU-27 (bis 30.06.2013),GESW,37,42335
3220,EU-27 (bis 30.06.2013),GESW,38,41075
3221,EU-27 (bis 30.06.2013),GESW,39,40110
3222,EU-27 (bis 30.06.2013),GESW,40,39920
3223,EU-27 (bis 30.06.2013),GESW,41,39295
3224,EU-27 (bis 30.06.2013),GESW,42,39720
3225,EU-27 (bis 30.06.2013),GESW,43,39320
3226,EU-27 (bis 30.06.2013),GESW,44,40370
3227,EU-27 (bis 30.06.2013),GESW,45,40345
3228,EU-27 (bis 30.06.2013),GESW,46,39885
3229,EU-27 (bis 30.06.2013),GESW,47,39545
3230,EU-27 (bis 30.06.2013),GESW,48,40000
3231,EU-27 (bis 30.06.2013),GESW,49,40120
3232,EU-27 (bis 30.06.2013),GESW,50,40010
3233,EU-27 (bis 30.06.2013),GESW,51,38445
3234,EU-27 (bis 30.06.2013),GESW,52,37090
3235,EU-27 (bis 30.06.2013),GESW,53,36235
3236,EU-27 (bis 30.06.2013),GESW,54,34870
3237,EU-27 (bis 30.06.2013),GESW,55,33520
3238,EU-27 (bis 30.06.2013),GESW,56,32840
3239,EU-27 (bis 30.06.2013),GESW,57,30825
3240,EU-27 (bis 30.06.2013),GESW,58,26595
3241,EU-27 (bis 30.06.2013),GESW,59,25065
3242,EU-27 (bis 30.06.2013),GESW,60,24265
3243,EU-27 (bis 30.06.2013),GESW,61,22385
3244,EU-27 (bis 30.06.2013),GESW,62,21225
3245,EU-27 (bis 30.06.2013),GESW,63,20055
3246,EU-27 (bis 30.06.2013),GESW,64,19345
3247,EU-27 (bis 30.06.2013),GESW,65,18250
3248,EU-27 (bis 30.06.2013),GESW,66,17070
3249,EU-27 (bis 30.06.2013),GESW,67,16180
3250,EU-27 (bis 30.06.2013),GESW,68,15460
3251,EU-27 (bis 30.06.2013),GESW,69,14985
3252,EU-27 (bis 30.06.2013),GESW,70,14250
3253,EU-27 (bis 30.06.2013),GESW,71,13500
3254,EU-27 (bis 30.06.2013),GESW,72,13460
3255,EU-27 (bis 30.06.2013),GESW,73,12800
3256,EU-27 (bis 30.06.2013),GESW,74,12300
3257,EU-27 (bis 30.06.2013),GESW,75,11655
3258,EU-27 (bis 30.06.2013),GESW,76,10950
3259,EU-27 (bis 30.06.2013),GESW,77,10425
3260,EU-27 (bis 30.06.2013),GESW,78,9350
3261,EU-27 (bis 30.06.2013),GESW,79,7460
3262,EU-27 (bis 30.06.2013),GESW,80,7105
3263,EU-27 (bis 30.06.2013),GESW,81,6215
3264,EU-27 (bis 30.06.2013),GESW,82,5590
3265,EU-27 (bis 30.06.2013),GESW,83,4920
3266,EU-27 (bis 30.06.2013),GESW,84,4790
3267,EU-27 (bis 30.06.2013),GESW,85,24710
3268,EU-27 (seit 01.02.2020),GESM,0,10250
3269,EU-27 (seit 01.02.2020),GESM,1,15370
3270,EU-27 (seit 01.02.2020),GESM,2,18090
3271,EU-27 (seit 01.02.2020),GESM,3,19875
3272,EU-27 (seit 01.02.2020),GESM,4,20440
3273,EU-27 (seit 01.02.2020),GESM,5,21075
3274,EU-27 (seit 01.02.2020),GESM,6,21280
3275,EU-27 (seit 01.02.2020),GESM,7,21330
3276,EU-27 (seit 01.02.2020),GESM,8,21255
3277,EU-27 (seit 01.02.2020),GESM,9,20600
3278,EU-27 (seit 01.02.2020),GESM,10,19675
3279,EU-27 (seit 01.02.2020),GESM,11,18985
3280,EU-27 (seit 01.02.2020),GESM,12,18905
3281,EU-27 (seit 01.02.2020),GESM,13,18445
3282,EU-27 (seit 01.02.2020),GESM,14,19470
3283,EU-27 (seit 01.02.2020),GESM,15,19475
3284,EU-27 (seit 01.02.2020),GESM,16,19535
3285,EU-27 (seit 01.02.2020),GESM,17,18125
3286,EU-27 (seit 01.02.2020),GESM,18,19090
3287,EU-27 (seit 01.02.2020),GESM,19,22285
3288,EU-27 (seit 01.02.2020),GESM,20,25975
3289,EU-27 (seit 01.02.2020),GESM,21,28715
3290,EU-27 (seit 01.02.2020),GESM,22,30620
3291,EU-27 (seit 01.02.2020),GESM,23,33560
3292,EU-27 (seit 01.02.2020),GESM,24,36900
3293,EU-27 (seit 01.02.2020),GESM,25,39915
3294,EU-27 (seit 01.02.2020),GESM,26,41855
3295,EU-27 (seit 01.02.2020),GESM,27,44185
3296,EU-27 (seit 01.02.2020),GESM,28,45195
3297,EU-27 (seit 01.02.2020),GESM,29,46995
3298,EU-27 (seit 01.02.2020),GESM,30,49300
3299,EU-27 (seit 01.02.2020),GESM,31,51435
3300,EU-27 (seit 01.02.2020),GESM,32,53475
3301,EU-27 (seit 01.02.2020),GESM,33,54825
3302,EU-27 (seit 01.02.2020),GESM,34,56825
3303,EU-27 (seit 01.02.2020),GESM,35,58025
3304,EU-27 (seit 01.02.2020),GESM,36,58325
3305,EU-27 (seit 01.02.2020),GESM,37,57130
3306,EU-27 (seit 01.02.2020),GESM,38,56670
3307,EU-27 (seit 01.02.2020),GESM,39,55590
3308,EU-27 (seit 01.02.2020),GESM,40,54785
3309,EU-27 (seit 01.02.2020),GESM,41,53640
3310,EU-27 (seit 01.02.2020),GESM,42,53805
3311,EU-27 (seit 01.02.2020),GESM,43,53400
3312,EU-27 (seit 01.02.2020),GESM,44,54095
3313,EU-27 (seit 01.02.2020),GESM,45,53595
3314,EU-27 (seit 01.02.2020),GESM,46,52935
3315,EU-27 (seit 01.02.2020),GESM,47,53020
3316,EU-27 (seit 01.02.2020),GESM,48,53495
3317,EU-27 (seit 01.02.2020),GESM,49,53535
3318,EU-27 (seit 01.02.2020),GESM,50,52780
3319,EU-27 (seit 01.02.2020),GESM,51,49430
3320,EU-27 (seit 01.02.2020),GESM,52,48740
3321,EU-27 (seit 01.02.2020),GESM,53,47450
3322,EU-27 (seit 01.02.2020),GESM,54,45890
3323,EU-27 (seit 01.02.2020),GESM,55,45175
3324,EU-27 (seit 01.02.2020),GESM,56,43595
3325,EU-27 (seit 01.02.2020),GESM,57,41400
3326,EU-27 (seit 01.02.2020),GESM,58,36570
3327,EU-27 (seit 01.02.2020),GESM,59,34115
3328,EU-27 (seit 01.02.2020),GESM,60,32785
3329,EU-27 (seit 01.02.2020),GESM,61,30190
3330,EU-27 (seit 01.02.2020),GESM,62,28305
3331,EU-27 (seit 01.02.2020),GESM,63,26715
3332,EU-27 (seit 01.02.2020),GESM,64,25730
3333,EU-27 (seit 01.02.2020),GESM,65,23545
3334,EU-27 (seit 01.02.2020),GESM,66,20830
3335,EU-27 (seit 01.02.2020),GESM,67,19505
3336,EU-27 (seit 01.02.2020),GESM,68,17855
3337,EU-27 (seit 01.02.2020),GESM,69,16515
3338,EU-27 (seit 01.02.2020),GESM,70,14935
3339,EU-27 (seit 01.02.2020),GESM,71,13990
3340,EU-27 (seit 01.02.2020),GESM,72,13805
3341,EU-27 (seit 01.02.2020),GESM,73,13140
3342,EU-27 (seit 01.02.2020),GESM,74,13230
3343,EU-27 (seit 01.02.2020),GESM,75,13225
3344,EU-27 (seit 01.02.2020),GESM,76,13075
3345,EU-27 (seit 01.02.2020),GESM,77,12370
3346,EU-27 (seit 01.02.2020),GESM,78,11175
3347,EU-27 (seit 01.02.2020),GESM,79,8375
3348,EU-27 (seit 01.02.2020),GESM,80,7870
3349,EU-27 (seit 01.02.2020),GESM,81,7080
3350,EU-27 (seit 01.02.2020),GESM,82,6715
3351,EU-27 (seit 01.02.2020),GESM,83,6110
3352,EU-27 (seit 01.02.2020),GESM,84,5800
3353,EU-27 (seit 01.02.2020),GESM,85,26400
3354,EU-27 (seit 01.02.2020),GESW,0,9640
3355,EU-27 (seit 01.02.2020),GESW,1,14690
3356,EU-27 (seit 01.02.2020),GESW,2,16980
3357,EU-27 (seit 01.02.2020),GESW,3,18820
3358,EU-27 (seit 01.02.2020),GESW,4,19525
3359,EU-27 (seit 01.02.2020),GESW,5,20020
3360,EU-27 (seit 01.02.2020),GESW,6,20120
3361,EU-27 (seit 01.02.2020),GESW,7,20440
3362,EU-27 (seit 01.02.2020),GESW,8,20280
3363,EU-27 (seit 01.02.2020),GESW,9,19125
3364,EU-27 (seit 01.02.2020),GESW,10,18780
3365,EU-27 (seit 01.02.2020),GESW,11,18130
3366,EU-27 (seit 01.02.2020),GESW,12,17595
3367,EU-27 (seit 01.02.2020),GESW,13,17445
3368,EU-27 (seit 01.02.2020),GESW,14,18305
3369,EU-27 (seit 01.02.2020),GESW,15,18485
3370,EU-27 (seit 01.02.2020),GESW,16,18145
3371,EU-27 (seit 01.02.2020),GESW,17,16955
3372,EU-27 (seit 01.02.2020),GESW,18,17580
3373,EU-27 (seit 01.02.2020),GESW,19,20320
3374,EU-27 (seit 01.02.2020),GESW,20,23535
3375,EU-27 (seit 01.02.2020),GESW,21,26065
3376,EU-27 (seit 01.02.2020),GESW,22,27055
3377,EU-27 (seit 01.02.2020),GESW,23,29455
3378,EU-27 (seit 01.02.2020),GESW,24,32625
3379,EU-27 (seit 01.02.2020),GESW,25,35575
3380,EU-27 (seit 01.02.2020),GESW,26,36650
3381,EU-27 (seit 01.02.2020),GESW,27,38675
3382,EU-27 (seit 01.02.2020),GESW,28,39205
3383,EU-27 (seit 01.02.2020),GESW,29,40795
3384,EU-27 (seit 01.02.2020),GESW,30,42365
3385,EU-27 (seit 01.02.2020),GESW,31,43330
3386,EU-27 (seit 01.02.2020),GESW,32,44525
3387,EU-27 (seit 01.02.2020),GESW,33,45330
3388,EU-27 (seit 01.02.2020),GESW,34,46515
3389,EU-27 (seit 01.02.2020),GESW,35,47260
3390,EU-27 (seit 01.02.2020),GESW,36,46505
3391,EU-27 (seit 01.02.2020),GESW,37,44930
3392,EU-27 (seit 01.02.2020),GESW,38,43770
3393,EU-27 (seit 01.02.2020),GESW,39,42830
3394,EU-27 (seit 01.02.2020),GESW,40,42770
3395,EU-27 (seit 01.02.2020),GESW,41,42110
3396,EU-27 (seit 01.02.2020),GESW,42,42720
3397,EU-27 (seit 01.02.2020),GESW,43,42400
3398,EU-27 (seit 01.02.2020),GESW,44,43605
3399,EU-27 (seit 01.02.2020),GESW,45,43485
3400,EU-27 (seit 01.02.2020),GESW,46,43025
3401,EU-27 (seit 01.02.2020),GESW,47,42825
3402,EU-27 (seit 01.02.2020),GESW,48,43350
3403,EU-27 (seit 01.02.2020),GESW,49,43590
3404,EU-27 (seit 01.02.2020),GESW,50,43415
3405,EU-27 (seit 01.02.2020),GESW,51,41915
3406,EU-27 (seit 01.02.2020),GESW,52,40460
3407,EU-27 (seit 01.02.2020),GESW,53,39345
3408,EU-27 (seit 01.02.2020),GESW,54,37600
3409,EU-27 (seit 01.02.2020),GESW,55,36160
3410,EU-27 (seit 01.02.2020),GESW,56,35365
3411,EU-27 (seit 01.02.2020),GESW,57,33175
3412,EU-27 (seit 01.02.2020),GESW,58,28880
3413,EU-27 (seit 01.02.2020),GESW,59,27115
3414,EU-27 (seit 01.02.2020),GESW,60,26105
3415,EU-27 (seit 01.02.2020),GESW,61,24080
3416,EU-27 (seit 01.02.2020),GESW,62,22815
3417,EU-27 (seit 01.02.2020),GESW,63,21555
3418,EU-27 (seit 01.02.2020),GESW,64,20745
3419,EU-27 (seit 01.02.2020),GESW,65,19615
3420,EU-27 (seit 01.02.2020),GESW,66,18330
3421,EU-27 (seit 01.02.2020),GESW,67,17430
3422,EU-27 (seit 01.02.2020),GESW,68,17065
3423,EU-27 (seit 01.02.2020),GESW,69,16880
3424,EU-27 (seit 01.02.2020),GESW,70,16540
3425,EU-27 (seit 01.02.2020),GESW,71,15750
3426,EU-27 (seit 01.02.2020),GESW,72,16225
3427,EU-27 (seit 01.02.2020),GESW,73,15270
3428,EU-27 (seit 01.02.2020),GESW,74,15000
3429,EU-27 (seit 01.02.2020),GESW,75,14015
3430,EU-27 (seit 01.02.2020),GESW,76,12820
3431,EU-27 (seit 01.02.2020),GESW,77,11950
3432,EU-27 (seit 01.02.2020),GESW,78,10565
3433,EU-27 (seit 01.02.2020),GESW,79,8315
3434,EU-27 (seit 01.02.2020),GESW,80,7885
3435,EU-27 (seit 01.02.2020),GESW,81,6965
3436,EU-27 (seit 01.02.2020),GESW,82,6260
3437,EU-27 (seit 01.02.2020),GESW,83,5545
3438,EU-27 (seit 01.02.2020),GESW,84,5370
3439,EU-27 (seit 01.02.2020),GESW,85,26660
3440,EU-28 (bis 31.01.2020),GESM,0,10315
3441,EU-28 (bis 31.01.2020),GESM,1,15475
3442,EU-28 (bis 31.01.2020),GESM,2,18215
3443,EU-28 (bis 31.01.2020),GESM,3,19995
3444,EU-28 (bis 31.01.2020),GESM,4,20575
3445,EU-28 (bis 31.01.2020),GESM,5,21220
3446,EU-28 (bis 31.01.2020),GESM,6,21430
3447,EU-28 (bis 31.01.2020),GESM,7,21475
3448,EU-28 (bis 31.01.2020),GESM,8,21410
3449,EU-28 (bis 31.01.2020),GESM,9,20750
3450,EU-28 (bis 31.01.2020),GESM,10,19820
3451,EU-28 (bis 31.01.2020),GESM,11,19165
3452,EU-28 (bis 31.01.2020),GESM,12,19060
3453,EU-28 (bis 31.01.2020),GESM,13,18595
3454,EU-28 (bis 31.01.2020),GESM,14,19605
3455,EU-28 (bis 31.01.2020),GESM,15,19620
3456,EU-28 (bis 31.01.2020),GESM,16,19675
3457,EU-28 (bis 31.01.2020),GESM,17,18255
3458,EU-28 (bis 31.01.2020),GESM,18,19220
3459,EU-28 (bis 31.01.2020),GESM,19,22445
3460,EU-28 (bis 31.01.2020),GESM,20,26245
3461,EU-28 (bis 31.01.2020),GESM,21,28990
3462,EU-28 (bis 31.01.2020),GESM,22,30885
3463,EU-28 (bis 31.01.2020),GESM,23,33910
3464,EU-28 (bis 31.01.2020),GESM,24,37300
3465,EU-28 (bis 31.01.2020),GESM,25,40415
3466,EU-28 (bis 31.01.2020),GESM,26,42460
3467,EU-28 (bis 31.01.2020),GESM,27,44895
3468,EU-28 (bis 31.01.2020),GESM,28,45980
3469,EU-28 (bis 31.01.2020),GESM,29,47915
3470,EU-28 (bis 31.01.2020),GESM,30,50280
3471,EU-28 (bis 31.01.2020),GESM,31,52470
3472,EU-28 (bis 31.01.2020),GESM,32,54665
3473,EU-28 (bis 31.01.2020),GESM,33,56015
3474,EU-28 (bis 31.01.2020),GESM,34,58055
3475,EU-28 (bis 31.01.2020),GESM,35,59130
3476,EU-28 (bis 31.01.2020),GESM,36,59490
3477,EU-28 (bis 31.01.2020),GESM,37,58220
3478,EU-28 (bis 31.01.2020),GESM,38,57735
3479,EU-28 (bis 31.01.2020),GESM,39,56610
3480,EU-28 (bis 31.01.2020),GESM,40,55745
3481,EU-28 (bis 31.01.2020),GESM,41,54605
3482,EU-28 (bis 31.01.2020),GESM,42,54735
3483,EU-28 (bis 31.01.2020),GESM,43,54280
3484,EU-28 (bis 31.01.2020),GESM,44,55040
3485,EU-28 (bis 31.01.2020),GESM,45,54470
3486,EU-28 (bis 31.01.2020),GESM,46,53800
3487,EU-28 (bis 31.01.2020),GESM,47,53780
3488,EU-28 (bis 31.01.2020),GESM,48,54330
3489,EU-28 (bis 31.01.2020),GESM,49,54350
3490,EU-28 (bis 31.01.2020),GESM,50,53635
3491,EU-28 (bis 31.01.2020),GESM,51,50310
3492,EU-28 (bis 31.01.2020),GESM,52,49655
3493,EU-28 (bis 31.01.2020),GESM,53,48395
3494,EU-28 (bis 31.01.2020),GESM,54,46910
3495,EU-28 (bis 31.01.2020),GESM,55,46075
3496,EU-28 (bis 31.01.2020),GESM,56,44575
3497,EU-28 (bis 31.01.2020),GESM,57,42425
3498,EU-28 (bis 31.01.2020),GESM,58,37560
3499,EU-28 (bis 31.01.2020),GESM,59,35135
3500,EU-28 (bis 31.01.2020),GESM,60,33795
3501,EU-28 (bis 31.01.2020),GESM,61,31130
3502,EU-28 (bis 31.01.2020),GESM,62,29240
3503,EU-28 (bis 31.01.2020),GESM,63,27610
3504,EU-28 (bis 31.01.2020),GESM,64,26530
3505,EU-28 (bis 31.01.2020),GESM,65,24305
3506,EU-28 (bis 31.01.2020),GESM,66,21585
3507,EU-28 (bis 31.01.2020),GESM,67,20210
3508,EU-28 (bis 31.01.2020),GESM,68,18530
3509,EU-28 (bis 31.01.2020),GESM,69,17135
3510,EU-28 (bis 31.01.2020),GESM,70,15460
3511,EU-28 (bis 31.01.2020),GESM,71,14510
3512,EU-28 (bis 31.01.2020),GESM,72,14260
3513,EU-28 (bis 31.01.2020),GESM,73,13565
3514,EU-28 (bis 31.01.2020),GESM,74,13665
3515,EU-28 (bis 31.01.2020),GESM,75,13655
3516,EU-28 (bis 31.01.2020),GESM,76,13505
3517,EU-28 (bis 31.01.2020),GESM,77,12770
3518,EU-28 (bis 31.01.2020),GESM,78,11455
3519,EU-28 (bis 31.01.2020),GESM,79,8610
3520,EU-28 (bis 31.01.2020),GESM,80,8115
3521,EU-28 (bis 31.01.2020),GESM,81,7305
3522,EU-28 (bis 31.01.2020),GESM,82,6875
3523,EU-28 (bis 31.01.2020),GESM,83,6235
3524,EU-28 (bis 31.01.2020),GESM,84,5920
3525,EU-28 (bis 31.01.2020),GESM,85,27175
3526,EU-28 (bis 31.01.2020),GESW,0,9690
3527,EU-28 (bis 31.01.2020),GESW,1,14800
3528,EU-28 (bis 31.01.2020),GESW,2,17080
3529,EU-28 (bis 31.01.2020),GESW,3,18965
3530,EU-28 (bis 31.01.2020),GESW,4,19655
3531,EU-28 (bis 31.01.2020),GESW,5,20155
3532,EU-28 (bis 31.01.2020),GESW,6,20270
3533,EU-28 (bis 31.01.2020),GESW,7,20585
3534,EU-28 (bis 31.01.2020),GESW,8,20435
3535,EU-28 (bis 31.01.2020),GESW,9,19255
3536,EU-28 (bis 31.01.2020),GESW,10,18935
3537,EU-28 (bis 31.01.2020),GESW,11,18275
3538,EU-28 (bis 31.01.2020),GESW,12,17745
3539,EU-28 (bis 31.01.2020),GESW,13,17575
3540,EU-28 (bis 31.01.2020),GESW,14,18450
3541,EU-28 (bis 31.01.2020),GESW,15,18610
3542,EU-28 (bis 31.01.2020),GESW,16,18300
3543,EU-28 (bis 31.01.2020),GESW,17,17110
3544,EU-28 (bis 31.01.2020),GESW,18,17720
3545,EU-28 (bis 31.01.2020),GESW,19,20430
3546,EU-28 (bis 31.01.2020),GESW,20,23820
3547,EU-28 (bis 31.01.2020),GESW,21,26405
3548,EU-28 (bis 31.01.2020),GESW,22,27340
3549,EU-28 (bis 31.01.2020),GESW,23,29820
3550,EU-28 (bis 31.01.2020),GESW,24,33020
3551,EU-28 (bis 31.01.2020),GESW,25,36070
3552,EU-28 (bis 31.01.2020),GESW,26,37180
3553,EU-28 (bis 31.01.2020),GESW,27,39285
3554,EU-28 (bis 31.01.2020),GESW,28,39840
3555,EU-28 (bis 31.01.2020),GESW,29,41405
3556,EU-28 (bis 31.01.2020),GESW,30,43060
3557,EU-28 (bis 31.01.2020),GESW,31,44090
3558,EU-28 (bis 31.01.2020),GESW,32,45255
3559,EU-28 (bis 31.01.2020),GESW,33,46115
3560,EU-28 (bis 31.01.2020),GESW,34,47245
3561,EU-28 (bis 31.01.2020),GESW,35,47960
3562,EU-28 (bis 31.01.2020),GESW,36,47175
3563,EU-28 (bis 31.01.2020),GESW,37,45570
3564,EU-28 (bis 31.01.2020),GESW,38,44350
3565,EU-28 (bis 31.01.2020),GESW,39,43395
3566,EU-28 (bis 31.01.2020),GESW,40,43275
3567,EU-28 (bis 31.01.2020),GESW,41,42605
3568,EU-28 (bis 31.01.2020),GESW,42,43190
3569,EU-28 (bis 31.01.2020),GESW,43,42805
3570,EU-28 (bis 31.01.2020),GESW,44,44020
3571,EU-28 (bis 31.01.2020),GESW,45,43920
3572,EU-28 (bis 31.01.2020),GESW,46,43475
3573,EU-28 (bis 31.01.2020),GESW,47,43175
3574,EU-28 (bis 31.01.2020),GESW,48,43775
3575,EU-28 (bis 31.01.2020),GESW,49,43980
3576,EU-28 (bis 31.01.2020),GESW,50,43825
3577,EU-28 (bis 31.01.2020),GESW,51,42300
